mode,device_id,gpu_name,compute_capability,precision,input_type,accumulator_type,output_type,m,n,k,median_ms,p90_ms,throughput,unit,best,validation,status,algorithm,workspace_bytes,message
isolated,2,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,4096,4096,4096,1.772544,1.798144,77.537681,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,2048,"actual=1024, expected=1024, tolerance=0.01024"
isolated,2,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,8192,8192,8192,13.263616,13.320160,82.896825,TFLOPS,True,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,8192,"actual=2048, expected=2048, tolerance=0.02048"
isolated,2,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,12288,12288,12288,45.308159,45.437279,81.902506,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,0,"actual=3072, expected=3072, tolerance=0.03072"
isolated,2,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,2048,2048,2048,10.111296,10.114656,1.699077,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=512, expected=512, tolerance=1e-06"
isolated,2,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,4096,4096,4096,79.156929,79.162109,1.736285,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=1e-06"
isolated,2,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,6144,6144,6144,264.035065,264.049988,1.756799,TFLOPS,True,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1536, expected=1536, tolerance=1e-06"
isolated,3,NVIDIA GeForce RTX 5090,12.0,int4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,"cuBLASLt does not provide a dense INT4 GEMM kernel; INT4 Tensor Core is used via inference frameworks (CUTLASS/quantized paths), not standard dense GEMM APIs"
isolated,3,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,4096,4096,4096,0.182240,0.184032,754.164605,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=1e-06"
isolated,3,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,8192,8192,8192,1.214528,1.253600,905.299557,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=8192, expected=8192, tolerance=1e-06"
isolated,3,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,16384,16384,16384,9.647968,9.652640,911.704180,TOPS,True,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=16384, expected=16384, tolerance=1e-06"
isolated,3,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,4096,4096,4096,0.310144,0.315968,443.145604,TFLOPS,False,PASS,OK,cuBLASLt algo 35 layout=TN per-tensor scale,67125407,"actual=1024, expected=1024, tolerance=30.72"
isolated,3,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,All cuBLASLt heuristic algorithms failed
isolated,3,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,16384,16384,16384,18.334881,18.344576,479.746397,TFLOPS,True,PASS,OK,cuBLASLt algo 67 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
isolated,3,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,4096,4096,4096,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,3,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,3,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,16384,16384,16384,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,3,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,4096,4096,4096,0.103552,0.105376,1327.245781,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,3,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,8192,8192,8192,0.677696,0.680000,1622.426050,TFLOPS,True,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=2048, expected=2048, tolerance=61.44"
isolated,3,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,16384,16384,16384,5.478944,5.508320,1605.435884,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=4096, expected=4096, tolerance=122.88"
isolated,3,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,2048,2048,2048,1.682080,1.697280,10.213467,TOPS,False,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=2048, expected=2048, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
isolated,3,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,4096,4096,4096,13.317120,13.322208,10.320472,TOPS,True,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=4096, expected=4096, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
isolated,3,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,8192,8192,8192,113.168159,113.248222,9.715733,TOPS,False,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=8192, expected=8192, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
isolated,3,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,4096,4096,4096,0.589760,0.590496,233.042173,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,3,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,8192,8192,8192,4.470912,4.474912,245.925581,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
isolated,3,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,16384,16384,16384,34.919552,34.927296,251.895931,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
isolated,3,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,4096,4096,4096,0.590112,0.593504,232.903178,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,3,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,8192,8192,8192,4.473888,4.479424,245.761997,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
isolated,3,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,16384,16384,16384,34.944897,34.950016,251.713236,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
isolated,3,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,4096,4096,4096,1.228224,1.231104,111.900556,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,4096,"actual=1024, expected=1024, tolerance=30.72"
isolated,3,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,8192,8192,8192,9.027264,9.032768,121.798994,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,16384,"actual=2048, expected=2048, tolerance=61.44"
isolated,3,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,12288,12288,12288,29.703873,29.711424,124.928213,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,18432,"actual=3072, expected=3072, tolerance=92.16"
isolated,3,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,4096,4096,4096,1.748032,1.763456,78.624965,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,2048,"actual=1024, expected=1024, tolerance=0.01024"
isolated,3,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,8192,8192,8192,13.218208,13.247712,83.181593,TFLOPS,True,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,8192,"actual=2048, expected=2048, tolerance=0.02048"
isolated,3,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,12288,12288,12288,45.167042,45.427521,82.158397,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,0,"actual=3072, expected=3072, tolerance=0.03072"
isolated,3,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,2048,2048,2048,10.088064,10.091424,1.702990,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=512, expected=512, tolerance=1e-06"
isolated,3,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,4096,4096,4096,78.956192,78.963326,1.740699,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=1e-06"
isolated,3,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,6144,6144,6144,263.313599,263.336731,1.761612,TFLOPS,True,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1536, expected=1536, tolerance=1e-06"
isolated,4,NVIDIA GeForce RTX 5090,12.0,int4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,"cuBLASLt does not provide a dense INT4 GEMM kernel; INT4 Tensor Core is used via inference frameworks (CUTLASS/quantized paths), not standard dense GEMM APIs"
isolated,4,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,4096,4096,4096,0.183680,0.184480,748.252151,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=1e-06"
isolated,4,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,8192,8192,8192,1.260160,1.267296,872.517501,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=8192, expected=8192, tolerance=1e-06"
isolated,4,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,16384,16384,16384,9.489600,9.693824,926.919244,TOPS,True,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=16384, expected=16384, tolerance=1e-06"
isolated,4,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,4096,4096,4096,0.313824,0.315168,437.949151,TFLOPS,False,PASS,OK,cuBLASLt algo 35 layout=TN per-tensor scale,67125407,"actual=1024, expected=1024, tolerance=30.72"
isolated,4,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,All cuBLASLt heuristic algorithms failed
isolated,4,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,16384,16384,16384,18.373472,18.382368,478.738745,TFLOPS,True,PASS,OK,cuBLASLt algo 67 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
isolated,4,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,4096,4096,4096,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,4,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,4,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,16384,16384,16384,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,4,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,4096,4096,4096,0.104640,0.105920,1313.445662,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,4,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,8192,8192,8192,0.681056,0.683200,1614.421709,TFLOPS,True,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=2048, expected=2048, tolerance=61.44"
isolated,4,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,16384,16384,16384,5.600096,5.625664,1570.703907,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=4096, expected=4096, tolerance=122.88"
isolated,4,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,2048,2048,2048,1.669472,1.714976,10.290601,TOPS,True,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=2048, expected=2048, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
isolated,4,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,4096,4096,4096,13.425376,13.434240,10.237252,TOPS,False,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=4096, expected=4096, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
isolated,4,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,8192,8192,8192,114.019455,114.825470,9.643193,TOPS,False,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=8192, expected=8192, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
isolated,4,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,4096,4096,4096,0.591712,0.594208,232.273393,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,4,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,8192,8192,8192,4.462624,4.466304,246.382310,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
isolated,4,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,16384,16384,16384,34.840641,34.846592,252.466452,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
isolated,4,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,4096,4096,4096,0.591936,0.596352,232.185499,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,4,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,8192,8192,8192,4.465408,4.472128,246.228713,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
isolated,4,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,16384,16384,16384,34.862175,34.867233,252.310506,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
isolated,4,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,4096,4096,4096,1.227616,1.230912,111.955985,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,4096,"actual=1024, expected=1024, tolerance=30.72"
isolated,4,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,8192,8192,8192,9.003552,9.013472,122.119756,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,16384,"actual=2048, expected=2048, tolerance=61.44"
isolated,4,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,12288,12288,12288,29.637632,29.644129,125.207429,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,18432,"actual=3072, expected=3072, tolerance=92.16"
isolated,4,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,4096,4096,4096,1.729632,1.760832,79.461384,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,2048,"actual=1024, expected=1024, tolerance=0.01024"
isolated,4,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,8192,8192,8192,13.114528,13.158880,83.839209,TFLOPS,True,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,8192,"actual=2048, expected=2048, tolerance=0.02048"
isolated,4,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,12288,12288,12288,45.197762,45.267071,82.102556,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,18432,"actual=3072, expected=3072, tolerance=0.03072"
isolated,4,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,2048,2048,2048,10.115840,10.118240,1.698314,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=512, expected=512, tolerance=1e-06"
isolated,4,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,4096,4096,4096,79.190781,79.193245,1.735542,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=1e-06"
isolated,4,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,6144,6144,6144,264.133423,264.136932,1.756145,TFLOPS,True,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=1536, expected=1536, tolerance=1e-06"
isolated,5,NVIDIA GeForce RTX 5090,12.0,int4,,,,0,0,0,0.000000,0.000000,0.000000,,False,NOT_RUN,UNSUPPORTED,,0,"cuBLASLt does not provide a dense INT4 GEMM kernel; INT4 Tensor Core is used via inference frameworks (CUTLASS/quantized paths), not standard dense GEMM APIs"
isolated,5,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,4096,4096,4096,0.183488,0.184512,749.035120,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=1e-06"
isolated,5,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,8192,8192,8192,1.265952,1.384256,868.525533,TOPS,False,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=8192, expected=8192, tolerance=1e-06"
isolated,5,NVIDIA GeForce RTX 5090,12.0,int8,INT8,INT32,INT32,16384,16384,16384,9.722752,9.739584,904.691734,TOPS,True,PASS,OK,cuBLASLt algo 21 layout=TN per-tensor scale,0,"actual=16384, expected=16384, tolerance=1e-06"
isolated,5,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,4096,4096,4096,0.318432,0.320736,431.611622,TFLOPS,False,PASS,OK,cuBLASLt algo 35 layout=TN per-tensor scale,67125407,"actual=1024, expected=1024, tolerance=30.72"
isolated,5,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,All cuBLASLt heuristic algorithms failed
isolated,5,NVIDIA GeForce RTX 5090,12.0,fp8_e4m3,FP8_E4M3,FP32,FP16,16384,16384,16384,18.343872,18.365856,479.511250,TFLOPS,True,PASS,OK,cuBLASLt algo 67 layout=TN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
isolated,5,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,4096,4096,4096,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,5,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,8192,8192,8192,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,5,NVIDIA GeForce RTX 5090,12.0,fp8_e5m2,FP8_E5M2,FP32,FP16,16384,16384,16384,0.000000,0.000000,0.000000,TFLOPS,False,NOT_RUN,UNSUPPORTED,,268435456,No cuBLASLt algorithm for fp8_e5m2 (CUBLAS_STATUS_NOT_SUPPORTED); cuBLASLt did not provide a kernel for this precision/layout on this GPU architecture
isolated,5,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,4096,4096,4096,0.104992,0.105984,1309.042123,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,5,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,8192,8192,8192,0.682784,0.686880,1610.335910,TFLOPS,True,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=2048, expected=2048, tolerance=61.44"
isolated,5,NVIDIA GeForce RTX 5090,12.0,nvfp4,FP4_E2M1,FP32,BF16,16384,16384,16384,5.615584,5.622240,1566.371936,TFLOPS,False,PASS,OK,cuBLASLt NVFP4 block-scaled (VEC16_UE4M3) layout=TN,0,"actual=4096, expected=4096, tolerance=122.88"
isolated,5,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,2048,2048,2048,1.683296,1.791072,10.206089,TOPS,False,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=2048, expected=2048, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
isolated,5,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,4096,4096,4096,13.405600,13.414912,10.252354,TOPS,True,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=4096, expected=4096, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
isolated,5,NVIDIA GeForce RTX 5090,12.0,int16,INT16,INT32,INT32,8192,8192,8192,116.135651,116.257828,9.467477,TOPS,False,PASS,OK,custom tiled 16x16 CUDA Core GEMM,0,"actual=8192, expected=8192, tolerance=1e-06; custom CUDA Core result, not an INT16 Tensor Core specification"
isolated,5,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,4096,4096,4096,0.590784,0.593376,232.638241,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,5,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,8192,8192,8192,4.455456,4.459104,246.778710,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
isolated,5,NVIDIA GeForce RTX 5090,12.0,fp16,FP16,FP32,FP16,16384,16384,16384,34.796032,34.799198,252.790118,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
isolated,5,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,4096,4096,4096,0.595456,0.597504,230.812944,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=1024, expected=1024, tolerance=30.72"
isolated,5,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,8192,8192,8192,4.459520,4.463904,246.553813,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=2048, expected=2048, tolerance=61.44"
isolated,5,NVIDIA GeForce RTX 5090,12.0,bf16,BF16,FP32,BF16,16384,16384,16384,34.818913,34.823841,252.624002,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=4096, expected=4096, tolerance=122.88"
isolated,5,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,4096,4096,4096,1.224096,1.228448,112.277926,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,4096,"actual=1024, expected=1024, tolerance=30.72"
isolated,5,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,8192,8192,8192,8.995200,8.999744,122.233148,TFLOPS,False,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,16384,"actual=2048, expected=2048, tolerance=61.44"
isolated,5,NVIDIA GeForce RTX 5090,12.0,tf32,FP32,FP32,FP32,12288,12288,12288,29.810560,29.841375,124.481114,TFLOPS,True,PASS,OK,cuBLASLt algo 21 layout=NN per-tensor scale,0,"actual=3072, expected=3072, tolerance=92.16"
isolated,5,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,4096,4096,4096,1.747584,1.755968,78.645121,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,2048,"actual=1024, expected=1024, tolerance=0.01024"
isolated,5,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,8192,8192,8192,13.259136,13.320736,82.924831,TFLOPS,True,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,8192,"actual=2048, expected=2048, tolerance=0.02048"
isolated,5,NVIDIA GeForce RTX 5090,12.0,fp32,FP32,FP32,FP32,12288,12288,12288,45.549793,45.591072,81.468026,TFLOPS,False,PASS,OK,cuBLASLt algo 20 layout=NN per-tensor scale,18432,"actual=3072, expected=3072, tolerance=0.03072"
isolated,5,NVIDIA GeForce RTX 5090,12.0,fp64,FP64,FP64,FP64,2048,2048,2048,10.085152,10.088320,1.703481,TFLOPS,False,PASS,OK,cuBLASLt algo 22 layout=NN per-tensor scale,0,"actual=512, expected=512, tolerance=1e-06"
